proton_ratio,radius_m,geometric_coefficient,initial_temperature_keV,final_temperature_keV,peak_temperature_keV,nitrogen_burn_fraction,proton_burn_fraction,initial_hydrodynamic_time_s,elapsed_s,trapped_bremsstrahlung,expansion_loss_multiplier,outcome,fixed_t_target_burn_fraction,fixed_t_required_rho_r_kg_m2,fixed_t_fusion_to_thermal,fixed_t_fusion_to_thin_brem,fixed_t_fusion_to_escaping_brem
1.0,27.721887309853614,1.0,180.0,0.9999999006675457,180.0,0.0014198976027007166,0.0014198976027007166,6.51765712270587e-06,1.2634011165617867e-08,False,1.0,quenched,0.789489349499049,13568.935822052705,1.4520755961526952,0.007212944910812102,1.6511214202807902
1.0,27.721887309853614,1.0,180.0,1.0000000000141054,187.3612494497258,0.4865460705556319,0.4865460705556319,6.51765712270587e-06,5.121608499430732e-06,True,1.0,quenched,0.789489349499049,13568.935822052705,1.4520755961526952,0.007212944910812102,1.6511214202807902
1.0,27.721887309853614,1.0,180.0,1.0000000000004097,203.12124633802998,0.5948843090711605,0.5948843090711605,6.51765712270587e-06,6.138471880010485e-06,True,0.0,quenched,0.789489349499049,13568.935822052705,1.4520755961526952,0.007212944910812102,1.6511214202807902
2.0,134.63902240583928,1.0,60.0,1.0000000675378848,60.0,4.4520304525714006e-05,2.2260152262857003e-05,5.1591022948151606e-05,1.0265130407111506e-08,False,1.0,quenched,0.789489349499049,48893.814082552606,3.630188990381738,0.0011093677542185186,1.2580642666761748
2.0,134.63902240583928,1.0,60.0,1.000000000003654,71.1957150666534,0.5296329155439522,0.2648164577719761,5.1591022948151606e-05,2.8003949975948003e-05,True,1.0,quenched,0.789489349499049,48893.814082552606,3.630188990381738,0.0011093677542185186,1.2580642666761748
2.0,134.63902240583928,1.0,60.0,0.9999999999241159,189.5864051108728,0.9927483266712923,0.49637416333564616,5.1591022948151606e-05,3.842752533752845e-05,True,0.0,near-complete-burn,0.789489349499049,48893.814082552606,3.630188990381738,0.0011093677542185186,1.2580642666761748
2.0,56.179358814983395,1.0,80.0,1.000000000015248,80.0,0.00017900064425114206,8.950032212557103e-05,1.864277677466964e-05,1.2090827152962977e-08,False,1.0,quenched,0.789489349499049,20401.389404753147,2.722641742786304,0.0026587022897225795,1.192732121246502
2.0,56.179358814983395,1.0,80.0,1.0000000000206273,80.06832634859693,0.22692453741610796,0.11346226870805398,1.864277677466964e-05,8.44894325996378e-06,True,1.0,quenched,0.789489349499049,20401.389404753147,2.722641742786304,0.0026587022897225795,1.192732121246502
2.0,56.179358814983395,1.0,80.0,0.9999999999607652,89.1730128892521,0.4847754331383724,0.2423877165691862,1.864277677466964e-05,1.2212550774625573e-05,True,0.0,quenched,0.789489349499049,20401.389404753147,2.722641742786304,0.0026587022897225795,1.192732121246502
2.0,32.90519212735091,1.0,100.0,0.9999999956075925,100.0,0.00043859170743634865,0.00021929585371817433,9.766596502465789e-06,1.3701235345879503e-08,False,1.0,quenched,0.789489349499049,11949.435739185765,2.178113394229043,0.004539228621989741,1.1361560457406563
2.0,32.90519212735091,1.0,100.0,0.999999999980961,100.0,0.2320858863085067,0.11604294315425336,9.766596502465789e-06,5.162224334707905e-06,True,1.0,quenched,0.789489349499049,11949.435739185765,2.178113394229043,0.004539228621989741,1.1361560457406563
2.0,32.90519212735091,1.0,100.0,0.9999999999228115,102.41833046206831,0.37786101371830494,0.18893050685915247,9.766596502465789e-06,6.586496839115522e-06,True,0.0,quenched,0.789489349499049,11949.435739185765,2.178113394229043,0.004539228621989741,1.1361560457406563
2.0,22.366748916550257,1.0,120.0,0.999999994873118,120.0,0.0008455684491509943,0.00042278422457549714,6.06025717190148e-06,1.515904720756957e-08,False,1.0,quenched,0.789489349499049,8122.427240005822,1.815094495190869,0.006677957108286794,1.0866365468719787
2.0,22.366748916550257,1.0,120.0,0.9999999999741964,120.0,0.24442183873981538,0.12221091936990769,6.06025717190148e-06,3.666253957175755e-06,True,1.0,quenched,0.789489349499049,8122.427240005822,1.815094495190869,0.006677957108286794,1.0866365468719787
2.0,22.366748916550257,1.0,120.0,0.9999999999672154,120.8268470205466,0.36899041207103916,0.18449520603551958,6.06025717190148e-06,4.553675599923422e-06,True,0.0,quenched,0.789489349499049,8122.427240005822,1.815094495190869,0.006677957108286794,1.0866365468719787
2.0,16.950008121559858,1.0,140.0,0.9999999735476528,140.0,0.0014100897430909106,0.0007050448715454553,4.251916307536515e-06,1.6501560056673558e-08,False,1.0,quenched,0.789489349499049,6155.351776806733,1.5557952815921736,0.008812042380472748,1.0428813988643784
2.0,16.950008121559858,1.0,140.0,0.9999999999995398,140.0,0.262774320933641,0.1313871604668205,4.251916307536515e-06,2.9010891007600536e-06,True,1.0,quenched,0.789489349499049,6155.351776806733,1.5557952815921736,0.008812042380472748,1.0428813988643784
2.0,16.950008121559858,1.0,140.0,1.0000000000184919,140.1927519247692,0.3815277130661597,0.19076385653307984,4.251916307536515e-06,3.5739030318871326e-06,True,0.0,quenched,0.789489349499049,6155.351776806733,1.5557952815921736,0.008812042380472748,1.0428813988643784
2.0,13.892464129535602,1.0,160.0,0.9999999131910803,160.0,0.0021232732951522158,0.0010616366475761079,3.2598536837433952e-06,1.7752922507095423e-08,False,1.0,quenched,0.789489349499049,5045.01255401707,1.361320871393152,0.010751454063429401,1.0038925389109508
2.0,13.892464129535602,1.0,160.0,1.0000000001471527,160.0,0.28392587275010006,0.14196293637505003,3.2598536837433952e-06,2.4747692675489866e-06,True,1.0,quenched,0.789489349499049,5045.01255401707,1.361320871393152,0.010751454063429401,1.0038925389109508
2.0,13.892464129535602,1.0,160.0,1.0000000000096734,160.0006180042039,0.4021859344263988,0.2010929672131994,3.2598536837433952e-06,3.0439684016901633e-06,True,0.0,quenched,0.789489349499049,5045.01255401707,1.361320871393152,0.010751454063429401,1.0038925389109508
